time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest
2019-01-18 18:27:05.000,-0.0462535883714,0.849966919648,-0.226783864916,-27.0834598305,-5.98223767905,14.9477252566,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:05.200,-0.00972593727021,0.770374943032,-0.158002705068,-10.0311518647,-7.57465247612,3.86018538149,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:05.400,-0.0080077564518,0.889553105009,-0.12018331032,3.96030697424,-5.70351200929,-1.53222573767,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:05.600,-0.026747609389,0.997310280733,-0.112944297246,5.9498059828,-0.187268765629,-1.65797317813,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:05.800,-0.032240801851,0.905297197273,-0.142992794199,15.3735116567,4.16360064866,-5.4231358273,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:06.000,-0.040469949966,0.809530961113,-0.219749361759,31.2542534091,2.20454789284,-9.49184313275,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:06.200,-0.0685441931521,0.866291711542,-0.315357247111,27.8749834292,-2.50350087378,-4.96471003858,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:06.400,-0.0794978653107,0.950624032788,-0.383408430034,5.60674088699,-3.71415334774,8.77835776996,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:06.600,-0.0456729069894,0.987453708571,-0.411568232641,-7.96378957389,-3.49354270194,18.9729225274,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:06.800,-0.00595338575724,1.03008317155,-0.41503686549,-4.19705083906,-4.60613429178,8.75868405952,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:07.000,-0.00997224525933,1.06400440392,-0.402580962625,0.474581207774,-2.26936352593,-15.5727404034,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:07.200,-0.0506026048784,1.0440032719,-0.374146952516,-6.55163840354,2.85631107789,-21.6588804723,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:07.400,-0.0795483617593,0.97221766515,-0.320920741018,-21.3835311452,0.734603125576,1.2725622468,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:07.600,-0.0660232380293,0.873349887824,-0.233903059779,-28.1126328101,-7.89733584791,20.3275024051,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:07.800,-0.0276538597967,0.831222199333,-0.140192442769,-16.1140463366,-10.2778855244,12.0943864199,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:08.000,-0.00467103983025,0.909266754898,-0.0886598202647,1.0037784996,-4.61108260634,-2.10392025946,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:08.200,-0.00869837729411,0.99391860412,-0.0861743386745,4.69566830624,0.390078792829,-1.91174694932,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:08.400,-0.0187709330916,0.952422231776,-0.109770471921,4.82404746865,3.13385616085,-1.47400559187,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:08.600,-0.0280172302174,0.859626953856,-0.159616624384,17.3458612754,4.64905558872,-10.5952225608,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:08.800,-0.0521540913268,0.849942636447,-0.229625910353,27.0348950819,1.10862969594,-11.3146121422,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:09.000,-0.0828142040268,0.917308381538,-0.281960236417,16.2841504224,-5.46221184149,3.48802396032,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:09.200,-0.0832339844309,0.990843963276,-0.306910293698,1.23129721899,-7.70887499988,14.2913762522,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:09.400,-0.0452243486246,1.02842920949,-0.331966557881,-0.367515689776,-6.4195701016,12.0830286705,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:09.600,-0.00593102125785,1.01659375468,-0.35536565266,2.28338054465,-5.90532693107,6.75835657868,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:09.800,-0.00191893617858,0.999223283672,-0.357849211113,1.75911896872,-3.88000344726,-2.3429291468,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:10.000,-0.0393003393013,1.03186557713,-0.355083397859,2.42124098813,1.50849834731,-17.953469449,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:10.200,-0.0934650548528,1.06026313242,-0.35453854913,-4.73074991916,6.13855124226,-20.2080680426,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:10.400,-0.115821938969,0.980460438786,-0.313094251768,-26.3496045813,5.82006098087,2.42085406414,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:10.600,-0.0777264680478,0.833464949669,-0.207853193273,-37.8364096806,-0.208624956587,22.4306609462,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:10.800,-0.0165733489858,0.784556699696,-0.0934692198036,-19.4381212676,-7.57025595593,15.3377014544,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:11.000,0.0100122419483,0.884200692403,-0.0376509046354,4.80760075229,-8.40546385546,-1.50436744018,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:11.200,0.00179762554346,0.994334462169,-0.0399594586879,7.15757457656,-3.11863427335,-4.18767952063,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:11.400,-0.00580008841564,0.996122189709,-0.0539888681461,0.557398338786,-1.19829820736,0.908952128648,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:11.600,-0.00749401979116,0.932708155655,-0.0684525329502,7.67931023038,-3.60082894204,-1.80625581547,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:11.800,-0.0216007619157,0.891499664258,-0.113937346556,21.4239837215,-2.13443064326,-9.8094564608,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:12.000,-0.0521626274241,0.884983473927,-0.18743260697,24.0743768151,1.95166565075,-11.0168819079,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:12.200,-0.0850818449326,0.902305662386,-0.244449753948,15.6255504246,0.650525793098,-2.73119326702,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:12.400,-0.0958115834979,0.951632175695,-0.276704055903,4.54776653662,-3.84844120259,7.30439303069,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:12.600,-0.066785197058,1.01352866951,-0.306315235573,-4.99762078134,-4.72483080292,12.6219942512,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:12.800,-0.0198441365258,1.04676188811,-0.317004331495,-6.77810672501,-3.32423518148,10.5648854131,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:13.000,-0.00743820749143,1.05144509059,-0.297048536763,3.37577790796,-2.36004207282,-2.49656272583,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:13.200,-0.0516431453629,1.05961325985,-0.293003563858,11.6086286669,0.561194448266,-19.6882044143,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:13.400,-0.111041377155,1.05751753444,-0.314048831392,-0.998382877977,4.59053135577,-17.7896839783,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:13.600,-0.122053789843,0.980681071024,-0.285341293786,-24.9547675237,4.02081844626,8.29280123576,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:13.800,-0.0688207927343,0.837797762422,-0.185798496328,-29.5694874312,-1.49583653267,26.3838380506,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:14.000,-0.000592869213319,0.772076450724,-0.10229660353,-9.55501384323,-5.73650884972,15.078055208,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:14.200,0.028944985174,0.87422571949,-0.0886147361995,6.50342442408,-5.34011479108,-2.93689998624,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:14.400,0.0202433484143,1.00692001917,-0.100727789982,3.02019170733,-2.79310554304,-4.54306471019,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:14.600,0.00551137471156,0.995663398078,-0.0987034921784,-0.828879225583,-0.931914442749,-0.328222493702,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:14.800,-0.00495993335698,0.896122552644,-0.106010044882,10.6975923235,-0.169129500015,-4.36859930963,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:15.000,-0.0243528204783,0.863145250264,-0.1520040212,23.3102900442,-0.736684200392,-10.7270002278,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:15.200,-0.0560404803775,0.896424611399,-0.21739815697,20.8422217954,-3.29930043818,-9.52211972149,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:15.400,-0.0826062548708,0.928109591311,-0.262811863417,10.4499311116,-6.41538049931,0.655515545846,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:15.600,-0.0841061402498,0.976118695755,-0.292806451692,4.12245297584,-6.74532207276,12.6405216817,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:15.800,-0.0589625142351,1.03081413916,-0.334635453035,0.285594611158,-3.7382216746,14.1213674212,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:16.000,-0.0243096642948,1.01369747648,-0.354450640452,-4.42593684553,-1.10278906902,4.17865694332,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:16.200,-0.000609629203747,0.954968429578,-0.304991312403,-5.49292627409,-1.53524341259,-2.73873954277,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:16.400,-0.00547968081473,0.964323483815,-0.250418946921,-0.00615848434757,-3.46110852332,-4.06336502251,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:16.600,-0.0519778803861,1.02341824478,-0.280936486823,6.37519334829,-4.10655087182,-13.2140073696,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:16.800,-0.128208825943,1.0443911443,-0.335411882678,3.83152752239,-1.82640429904,-23.4543205352,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:17.000,-0.182237493207,1.02159305427,-0.299915160974,-11.4978374482,3.09229441477,-9.82749294609,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:17.200,-0.159456467179,0.955884105116,-0.206827052296,-27.5414240312,6.18269858535,21.1081360371,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:17.400,-0.0682030028779,0.844173917593,-0.148146886397,-25.6788693272,2.84838705909,32.6669948407,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:17.600,0.0196468323397,0.796154825985,-0.113037265455,-7.56052097468,-3.05644910907,16.6913979827,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:17.800,0.0539962657393,0.88956209071,-0.068592788868,5.24933507729,-4.00461292541,1.26580171596,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:18.000,0.0576895363414,0.993933602205,-0.0519629690058,3.96241557233,-1.3041835589,0.121643074763,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:18.200,0.0668970550552,0.990677554115,-0.0756705142563,0.378738062494,-1.15636322296,1.22212912324,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:18.400,0.0730697552494,0.960354283263,-0.0881512367075,1.19436327419,-2.89180598343,-1.06222821825,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:18.600,0.0607505253519,0.975791530838,-0.0736342250479,1.64291151759,-2.73890633515,-1.31725257787,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:18.800,0.0465429543637,0.983168458613,-0.0680384797981,1.06957187854,-1.85352245296,0.152549235352,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:19.000,0.0463902510801,0.965371597597,-0.0795464988688,2.01686671551,-2.01956592522,0.446049144984,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:19.200,0.0516656634407,0.96770658233,-0.0860014062517,2.06146582203,-1.85923562728,0.633061562407,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:19.400,0.0532727239084,0.980202361106,-0.0859069752897,0.324797627414,-1.17818954705,0.450786840631,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:19.600,0.0526877157648,0.973153483202,-0.0897985303333,0.209951090437,-1.40228783402,-0.611606527423,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:19.800,0.0499877324534,0.966313750678,-0.0900607247119,1.40453169774,-2.07980583194,-0.386340495137,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:20.000,0.044163129598,0.974177533781,-0.0809669742428,1.47996185467,-2.08855164439,0.368729667731,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:20.200,0.0387838062593,0.979950308486,-0.0757418635621,2.51756558672,-1.63932386915,0.140024027189,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:20.400,0.0401117736267,0.978482597341,-0.076980047716,7.20039085803,-1.40500744545,2.78368674322,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:20.600,0.0543671634298,0.972777733593,-0.0852767707904,14.2189924554,-2.04467096718,8.85856327011,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:20.800,0.0826956585117,0.956016107884,-0.1397215186,19.8640670278,-2.84401471798,11.0404674984,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:21.000,0.116892908613,0.929997698862,-0.249639411787,19.6399725676,-1.35942125046,6.9476791285,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:21.200,0.143027991792,0.904599669256,-0.331066625393,13.849592147,0.812191096118,1.54158570295,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:21.400,0.147048309137,0.882996539743,-0.352589756005,11.5012153735,-3.00075597756,-3.2120731945,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:21.600,0.123423115306,0.873800768907,-0.407512736026,17.069196045,-12.5518487095,-5.7785784385,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:21.800,0.0849021785125,0.890764229983,-0.480248077729,20.1410413306,-16.903563821,-2.14368528726,high,A,2,1,0,0,0,0,0
2019-01-18 18:27:22.000,0.0513781723671,0.926808179134,-0.401229486871,12.4293458346,-10.7449158141,3.70971511579,high,A,2,1,0,0,0,0,0
2019-01-18 18:28:28.600,0.0277945735644,0.957093087664,-0.185299156244,2.17965283405,-2.57304486765,3.30889436569,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:28.800,0.0101425618838,0.968690925698,-0.0624585970161,-0.932477051264,-0.0607098494246,-0.313584469904,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:29.000,0.00382086538219,0.968254603143,-0.0891013176043,0.715297949502,-0.578014030055,0.43817131187,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:29.200,0.0132095542287,0.96794352842,-0.113664526808,1.73384073099,-0.334464816931,2.54405767565,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:29.400,0.0267102105908,0.972612832962,-0.0968352517915,1.33802102034,-0.316931778195,1.37231724718,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:29.600,0.0324949225855,0.976296022379,-0.105251213895,0.248785088993,-1.23497119442,0.354214787937,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:29.800,0.0335190537047,0.973880351002,-0.115850340349,-0.548983372477,-1.80778326481,1.10993034118,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:30.000,0.0343390856705,0.971590443496,-0.0931898455537,-0.321676592288,-1.91516139367,0.562403310571,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:30.200,0.0319797873316,0.974249454081,-0.0812751827685,0.120282646368,-2.31354090741,-0.414547357555,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:30.400,0.0272223355176,0.975709986113,-0.0918096878385,0.611860204719,-2.64682858185,0.265491311624,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:30.600,0.0257900297026,0.973484764087,-0.0887440383923,1.35954984707,-2.15724701958,0.611020761639,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:30.800,0.0264066878467,0.972717590373,-0.082962209062,0.97990099538,-1.36728587176,0.198938545837,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:31.000,0.0251113041015,0.972896850312,-0.092921495212,0.0915467818488,-1.55500540918,0.708093002809,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:31.200,0.0249938356239,0.968801791054,-0.0951624993652,1.25715515211,-2.22605818662,0.141102187168,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:31.400,0.0240715534333,0.953432011025,-0.0940212257886,4.33193844437,-1.40285594281,-3.56119201391,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:31.600,0.00781671362493,0.91972760481,-0.123623317457,9.8532629203,0.129772056438,-8.29631771972,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:31.800,-0.0282052937268,0.885984105284,-0.172242873025,17.6620101687,-1.09595596579,-10.9802775548,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:32.000,-0.0656087818937,0.892028223468,-0.208067603246,17.537982643,-5.28992573682,-7.73390698867,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:32.200,-0.0863616299681,0.944509270805,-0.232454682622,3.93902003934,-8.59505491266,2.20177865817,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:32.400,-0.0918579299934,1.02064249056,-0.246848399262,-5.4542984164,-8.29622895041,7.82640849887,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:32.600,-0.0937714412703,1.10649984482,-0.243657610445,1.37240791282,-4.39970545354,-0.117185011181,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:32.800,-0.0986258390211,1.14479054562,-0.238101007804,4.76456519573,0.83871456862,-8.6474457991,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:33.000,-0.100685695894,1.0482006748,-0.233682073064,-8.87484502569,2.55736749014,-1.42806007171,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:33.200,-0.0881916039547,0.87971381763,-0.200573950958,-19.8289517975,-1.03952111654,11.9270872768,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:33.400,-0.0622377081469,0.827389057474,-0.146718247873,-11.8260734701,-3.70310665813,11.9746208436,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:33.600,-0.0415444457181,0.896882959104,-0.130913986377,5.87572583297,-0.465814001901,-0.967455519983,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:33.800,-0.0424943253236,0.906906660365,-0.169772878895,19.7862651873,3.30994991845,-11.9104534522,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:34.000,-0.064740890054,0.846647109334,-0.218290933356,20.8237615377,1.07912723425,-10.1567454926,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:34.200,-0.094734296528,0.895155307094,-0.249358694187,7.7454355091,-4.87179127662,1.47947951958,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:34.400,-0.115189812016,1.06779838171,-0.272329144318,-2.72752231541,-8.58787771159,7.66274853158,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:34.600,-0.119898448695,1.175948517,-0.284645695681,-0.350931984959,-6.99012515141,0.327995100637,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:34.800,-0.117447084194,1.12137820363,-0.267452209305,-3.17732970392,-1.15359880274,-5.60145220798,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:35.000,-0.108389805023,0.982294386128,-0.215540704798,-19.3536009898,2.40584128476,3.84038061559,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:35.200,-0.0794438891415,0.866571660453,-0.146190057784,-24.0156308053,-1.33885962835,15.2923337338,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:35.400,-0.0389880227468,0.830167364933,-0.0976242504608,-4.08755088416,-5.64141092729,9.24567060145,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:35.600,-0.0242861081528,0.860302251003,-0.108292204202,18.656315071,-1.90176116002,-7.87450910443,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:35.800,-0.048969394257,0.883263647778,-0.169988199806,24.0614221401,3.36154383182,-13.4952943823,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:36.000,-0.08045856915,0.877103664016,-0.231366860333,15.4729100041,-0.897959847375,-1.8509388447,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:36.200,-0.0927409274079,0.941335244307,-0.265698951846,4.94842720761,-9.25566053862,8.35701012735,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:36.400,-0.100751945571,1.11838023167,-0.285102847174,-1.09296839135,-8.25996973839,2.06277861746,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:36.600,-0.11795793696,1.22449764064,-0.285520436594,-5.52167439762,0.799520474455,-8.91724283515,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:36.800,-0.123216895974,1.07385676648,-0.245828982286,-13.2303609177,4.69768217138,-5.24046250729,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:37.000,-0.0996320850548,0.807324129426,-0.180684948554,-18.2983128339,-0.413732111768,8.38108156923,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:37.200,-0.0687432092759,0.724012610298,-0.1355740145,-9.40356533413,-4.68585718101,11.2718442602,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:37.400,-0.0590759747281,0.831860179376,-0.134945925545,9.82559879151,-1.23564770489,-0.994731800685,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:37.600,-0.0712849373966,0.887706759441,-0.167122151518,20.0395094848,3.67087011175,-10.5933307217,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:37.800,-0.0914860240343,0.853196930651,-0.206474673721,12.078447199,0.980877129351,-4.3622925957,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:38.000,-0.112804113665,0.939169626907,-0.235666537821,1.3540741756,-6.85997392415,5.58704665784,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:38.200,-0.132361487128,1.16505337017,-0.251147500071,1.84812809803,-8.61087275532,1.87693288631,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:38.400,-0.142493583412,1.24987618872,-0.250162789515,1.27561578666,-0.623298985005,-6.65006139817,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:38.600,-0.13286247745,1.06161803491,-0.225974681263,-11.9552316045,6.79966586496,-0.898623163822,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:38.800,-0.10124332992,0.844275639793,-0.183524273302,-20.6641225697,4.24136479775,12.0853556359,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:39.000,-0.06167204429,0.825231663442,-0.145012119448,-9.16012959406,-2.90698779011,12.2407128694,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:39.200,-0.0380491711137,0.90087881693,-0.136321676116,9.699449931,-4.25111772836,-0.343660498737,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:39.400,-0.0469221088354,0.903432871771,-0.167091045256,19.1039775471,-0.809552287398,-10.9615611036,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:39.600,-0.0808267591063,0.878162256221,-0.212623785247,15.5729006506,-0.738389932206,-9.02436888925,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:39.800,-0.108418622774,0.92389802716,-0.234298052627,2.79672664584,-5.18437273659,3.72099543733,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:40.000,-0.10981347248,1.03134641528,-0.231230825131,-5.04919254789,-7.91714551062,8.93716521791,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:40.200,-0.107626253345,1.14574437042,-0.231079745647,1.04670546077,-4.5640915045,-3.85136326629,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:40.400,-0.126170128964,1.17165210459,-0.231324813714,2.21298341428,2.35911989884,-11.3739390186,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:40.600,-0.136938463453,1.02647887494,-0.209514157748,-13.7982759687,5.40859823034,3.98733739043,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:40.800,-0.103087423704,0.840289794212,-0.170264758361,-22.5929958667,0.645117036652,17.1868373208,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:41.000,-0.0511130773712,0.829572371821,-0.128171638619,-9.60073326472,-5.79988555824,8.74007328952,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:41.200,-0.0319527436511,0.930056575803,-0.0936595401633,5.92007668074,-5.49809743165,-2.70145553564,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:41.400,-0.0473665837295,0.926683769329,-0.0993021286609,14.325114567,-0.252729338222,-6.42559034211,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:41.600,-0.0715081957156,0.853189313331,-0.158905487814,19.4564495712,1.24321283885,-10.4763058793,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:41.800,-0.0982505049137,0.879786233974,-0.21561420952,12.883055136,-3.15818374992,-7.01816051088,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:42.000,-0.127207389896,1.00636457732,-0.224228765886,-0.761802433249,-6.97388863878,6.0900082333,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:42.200,-0.147794701457,1.13449588999,-0.222960554493,-0.47736217817,-5.13389444429,5.79232936128,half,A,1,1,0,0,0,0,0
2019-01-18 18:28:42.400,-0.151613836792,1.18012256475,-0.23886763212,3.79699245767,-0.0513104899945,-6.23111271821,half,A,1,1,0,0,0,0,0
